#metadataBlock	name	dataverseAlias	displayName												
	crc1218_wb_v1_listantibodies	Antibodies	A category header for the detailed antibody information below.		none	18	;	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		crc1218_wb_v1
	crc1218_wb_v1_antibodyname	Name	Full product name of the antibody. It could also includes target and modification state.	Anti-BRCA1 (total)	text	0	#VALUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	crc1218_wb_v1_listantibodies	crc1218_wb_v1
	crc1218_wb_v1_vendor	Vendor	The company that supplied the antibody	Bethyl Laboratories, Inc.	text	1	#VALUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	crc1218_wb_v1_listantibodies	crc1218_wb_v1
	crc1218_wb_v1_lotnumber	Catalog number	The unique identifier assigned by the vendor for ordering the specific antibody product.	PLA0185	text	2	#VALUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	crc1218_wb_v1_listantibodies	crc1218_wb_v1
	crc1218_wb_v1_detecreagent	Detection reagent	A category header for the secondary reagent used to visualize the primary antibody.		none	19	;	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		crc1218_wb_v1
	crc1218_wb_v1_deteckit	Detection kit	The commercial kit or chemical system used to generate the final signal.	Included in the assay kit	text	0	#VALUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	crc1218_wb_v1_detecreagent	crc1218_wb_v1
	crc1218_wb_v1_otcdeteckit	Other detection kit			text	1	#VALUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	crc1218_wb_v1_detecreagent	crc1218_wb_v1
	crc1218_wb_v1_imgsys	Imaging system	The instrument or device used to capture the final signal.	Fluorescence scanner	text	20		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		crc1218_wb_v1
	crc1218_wb_v1_qc	Quality control	A list of the checks performed to ensure the data is reliable.	Negative controls, linear range validation.	text	25		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		crc1218_wb_v1
	crc1218_wb_v1_relvpaper	Associated literature (link)	Link or DOI of the literature that is relevant to this experiment.	doi.org/10.1016/j.ebiom.2025.105716	text	26	"<a href=""#VALUE"">#VALUE</a>"	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		crc1218_wb_v1
	crc1218_wb_v1_finddata	How to find relevant data	(For metadata provider) Local path, folder name where data are store, private repository, etc. (For sharing) path in shared folder, link to public repository, etc.	M:\phd_project\2025-02_protein_validation_KO_012	text	27	"<a href=""#VALUE"">#VALUE</a>"	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		crc1218_wb_v1
	crc1218_wb_v1_notes	Notes	Notes about this experiment. Either for fellow researchers or to the metadata provider in the future.		textbox	28		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		crc1218_wb_v1
#controlledVocabulary	DatasetField	Value	identifier	displayOrder											
	crc1218_wb_v1_assayapp	Antibody Validation/Specificity Check	APP_VALIDAT_CHECK	0											
	crc1218_wb_v1_assayapp	Detection of Post-Translational Modification (PTM)	APP_DET_PTM	1											
	crc1218_wb_v1_assayapp	Diagnostic Confirmation	APP_DIAG_CHECK	2											
	crc1218_wb_v1_assayapp	Protein Abundance Comparison	APP_PROT_COMPA	3											
	crc1218_wb_v1_assayapp	Protein Cleavage/Processing	APP_PROT_CLEAV	4											
	crc1218_wb_v1_assayapp	Recombinant Protein Expression Check	APP_REC_PROT_CHECK	5											
	crc1218_wb_v1_assayapp	Subcellular Fractionation / Localization	APP_SUBCELL_LOC	6											
	crc1218_wb_v1_assayapp	Verification of Knockdown/Knockout	APP_VALIDAT_KO	7											
	crc1218_wb_v1_assayapp	Other	APP_OTHER	15											
	crc1218_wb_v1_gelelectro	SDS-PAGE	NCIT_C18150	0											
	crc1218_wb_v1_gelelectro	Native PAGE	OMIT_0028250	1											
	crc1218_wb_v1_gelelectro	Isoelectric focusing	NCIT_C16758	2											
	crc1218_wb_v1_gelelectro	Gradient gels	OMIT_0027325	3											
	crc1218_wb_v1_gelelectro	Other	GELELC_OTHER	10											
	crc1218_wb_v1_membrane	PVDF	CHEBI_53250	0											
	crc1218_wb_v1_membrane	Nitrocellulose	CHEBI_53325	1											
	crc1218_wb_v1_deteckit	Included in the assay kit	DETKIT_INCLUDED	0											
	crc1218_wb_v1_deteckit	Other	DETKIT_OTHER	1											
	crc1218_wb_v1_ptmgroup	Acetylation	NCIT_C16255	1											
	crc1218_wb_v1_ptmgroup	Glycosylation	NCIT_C16643	2											
	crc1218_wb_v1_ptmgroup	Methylation	NCIT_C16848	3											
	crc1218_wb_v1_ptmgroup	Oxidation	NCIT_C16944	4											
	crc1218_wb_v1_ptmgroup	Phosphorylation	NCIT_C18496	5											
	crc1218_wb_v1_ptmgroup	Sialylation	NCIT_C205031	6											
	crc1218_wb_v1_ptmgroup	Ubiquitination (Ubiquitylation)	NCIT_C19358	7											
	crc1218_wb_v1_ptmgroup	None	PTM_NA	0											
	crc1218_wb_v1_ptmgroup	Other	PTM_OTHER	10											
